Latitude,Longitude,Sample Date,pet,ppt,tmax,tmin,q
-28.75,30.442778,30-03-2011,161.1,71.10000000000001,30.599998,17.9,3.6
-29.161667,30.629722,30-03-2011,137.6,100.2,26.849998,15.73,5.0
-26.880278,26.965,30-03-2011,175.5,76.10000000000001,28.779999,15.15,3.8000000000000003
-27.398611,26.614722,30-03-2011,191.90001,86.30000000000001,29.769999,15.71,4.3
-28.69485,28.23487,30-03-2011,160.7,99.7,26.32,12.49,5.0
-28.883333,27.89,30-03-2011,164.2,96.4,26.48,12.759999,4.800000000000001
-33.818056,19.694722,30-03-2011,201.8,12.3,30.359999,15.94,0.6000000000000001
-34.075556,20.145556,30-03-2011,183.2,12.8,29.74,16.63,0.6000000000000001
-27.00222,28.76528,31-03-2011,161.6,57.900000000000006,27.359999,13.29,2.9000000000000004
-27.02314,28.59389,31-03-2011,163.1,63.0,27.68,13.49,3.1
-30.679722,26.7125,31-03-2011,180.90001,88.60000000000001,28.63,13.25,4.4
-30.534167,24.961944,31-03-2011,205.0,79.10000000000001,29.439999,14.19,4.0
-33.897778,20.012778,31-03-2011,196.1,11.700000000000001,30.519999,16.35,0.6000000000000001
-22.769722,30.886944,01-04-2011,159.8,102.4,29.07,17.47,5.1000000000000005
-27.802778,28.768333,01-04-2011,159.1,96.30000000000001,21.58,6.7999997,4.800000000000001
-27.5275,30.858056,02-04-2011,150.3,133.3,24.07,11.98,6.7
-25.99136,27.84208,04-04-2011,161.1,172.60000000000002,23.16,10.219999,40.1
-25.513889,31.224444,04-04-2011,149.40001,184.3,26.48,15.759999,9.200000000000001
-25.398889,31.610556,04-04-2011,146.8,144.5,28.66,17.14,7.2
-24.183889,30.823889,05-04-2011,152.3,128.5,28.949999,16.93,6.4
-23.281,30.54305556,05-04-2011,154.40001,114.0,27.58,17.18,5.7
-25.362222,31.956667,05-04-2011,146.6,138.8,29.14,17.35,6.9
-29.380556,30.2775,05-04-2011,134.90001,76.10000000000001,23.039999,10.309999,3.8000000000000003
-27.398611,26.614722,05-04-2011,191.90001,97.2,24.8,9.87,4.9
-25.45963889,28.26430556,05-04-2011,164.5,141.9,26.4,12.04,7.1000000000000005
-25.81048333,27.90955222,06-04-2011,164.1,179.0,24.51,11.41,33.2
-23.658056,31.05,06-04-2011,156.40001,93.60000000000001,28.849998,17.34,4.7
-24.058889,31.237222,06-04-2011,154.6,99.5,29.01,17.369999,5.0
-24.034167,31.123611,06-04-2011,153.8,100.5,28.59,17.13,5.0
-24.99328,30.81444,06-04-2011,131.40001,249.0,22.109999,10.57,65.9
-25.14944444,31.94055556,06-04-2011,146.8,122.10000000000001,28.66,17.27,6.1000000000000005
-27.937778,31.209444,06-04-2011,154.3,51.1,25.08,13.9,2.6
-28.404444,30.013056,06-04-2011,160.6,65.9,24.699999,10.5199995,3.3000000000000003
-26.880278,26.965,06-04-2011,175.5,115.30000000000001,23.93,9.65,5.800000000000001
-31.000833,26.353056,06-04-2011,181.2,58.0,21.93,6.22,2.9000000000000004
-24.679167,30.8025,07-04-2011,143.3,244.3,22.83,11.639999,73.8
-24.99328,30.81444,07-04-2011,131.40001,249.0,22.109999,10.57,65.9
-27.02314,28.59389,07-04-2011,163.1,107.0,22.84,7.77,5.4
-28.760833,17.730278,10-04-2011,257.5,5.9,31.369999,17.01,0.30000000000000004
-26.73806,27.59194,10-04-2011,168.1,123.10000000000001,22.769999,8.91,6.2
-25.49037,30.6986,11-04-2011,144.7,182.4,24.96,13.03,9.1
-29.987778,29.851667,11-04-2011,136.0,61.0,22.97,9.88,3.0
-29.744167,29.905833,11-04-2011,141.6,59.900000000000006,23.43,10.05,3.0
-26.861111,28.884722,11-04-2011,161.0,113.7,22.57,7.8799996,5.7
-26.970278,27.211111,11-04-2011,173.90001,116.5,23.71,9.4,5.800000000000001
-26.45,28.085833,11-04-2011,162.5,115.5,22.58,8.72,5.800000000000001
-31.396,29.2651,11-04-2011,134.5,70.0,24.59,15.089999,3.5
-31.554722,29.245556,11-04-2011,123.700005,74.5,23.96,14.66,3.7
-27.356667,27.286389,11-04-2011,182.40001,106.2,23.6,9.139999,5.300000000000001
-25.447222,30.711667,11-04-2011,146.6,175.0,25.449999,13.73,8.700000000000001
-27.01011111,26.69808333,12-04-2011,183.5,106.0,24.18,9.809999,5.300000000000001
-25.127778,27.628889,12-04-2011,169.3,135.1,27.17,12.62,6.800000000000001
-25.20639,27.558,12-04-2011,170.0,143.4,27.0,12.5199995,7.2
-24.69514,27.40906,12-04-2011,172.90001,141.1,27.74,13.49,7.1000000000000005
-25.73411,27.21422,12-04-2011,164.0,147.5,24.369999,10.349999,7.4
-26.006389,29.253889,12-04-2011,152.0,148.9,23.18,8.91,7.4
-26.03611,30.99778,12-04-2011,155.6,193.60000000000002,25.23,14.16,9.700000000000001
-28.801278,31.955389,12-04-2011,150.2,114.7,26.689999,17.66,5.7
-30.733889,29.828333,12-04-2011,132.40001,60.400000000000006,24.0,13.099999,3.0
-27.169444,29.233889,12-04-2011,157.3,105.60000000000001,21.9,7.52,5.300000000000001
-27.802778,28.768333,12-04-2011,159.1,96.30000000000001,21.58,6.7999997,4.800000000000001
-26.98472222,26.63227778,12-04-2011,181.40001,109.30000000000001,24.35,9.98,5.5
-27.398611,26.614722,12-04-2011,191.90001,97.2,24.8,9.87,4.9
-29.160278,26.573333,12-04-2011,190.1,92.10000000000001,22.98,7.3999996,4.6000000000000005
-30.568333,29.422778,12-04-2011,137.7,61.0,21.539999,7.89,3.1
-30.570833,29.150556,12-04-2011,138.90001,60.2,21.18,7.72,3.0
-33.501667,21.624167,12-04-2011,189.1,16.3,24.55,9.33,0.8
-27.495556,26.074722,12-04-2011,194.2,99.5,24.73,9.17,5.0
-25.57877778,29.12747222,12-04-2011,161.6,159.20000000000002,26.13,11.219999,8.0
-28.801278,31.955389,13-04-2011,150.2,114.7,26.689999,17.66,5.7
-30.398056,30.601944,13-04-2011,134.7,72.0,25.13,17.16,3.6
-30.27402,30.69602,13-04-2011,134.40001,74.10000000000001,24.949999,16.82,3.7
-26.648056,27.089444,13-04-2011,170.90001,120.60000000000001,23.58,9.349999,6.0
-27.044444,27.005,13-04-2011,178.7,111.30000000000001,23.9,9.53,5.6000000000000005
-31.031389,28.883333,13-04-2011,138.90001,53.6,23.21,10.92,2.7
-30.86013889,29.07125,13-04-2011,140.6,53.6,23.42,11.23,2.7
-24.925278,29.324444,14-04-2011,162.40001,154.4,27.869999,13.4,7.7
-27.00222,28.76528,14-04-2011,161.6,114.7,22.609999,7.66,5.7
-27.02314,28.59389,14-04-2011,163.1,107.0,22.84,7.77,5.4
-30.160091,27.40124,14-04-2011,171.3,85.4,21.85,8.0199995,4.3
-30.336111,27.359444,14-04-2011,171.90001,86.0,21.859999,7.91,4.3
-30.830556,26.921389,15-04-2011,175.90001,68.60000000000001,22.3,7.47,3.4000000000000004
-27.902778,24.615556,15-04-2011,208.0,73.2,26.55,9.98,3.7
-34.031944,22.053333,15-04-2011,157.5,18.1,23.49,12.38,0.9
-29.803611,30.516111,15-04-2011,134.2,70.8,24.47,13.34,3.5
-22.43772222,31.07805556,16-04-2011,172.0,77.0,32.02,18.93,3.8000000000000003
-25.99136,27.84208,18-04-2011,161.1,172.60000000000002,23.16,10.219999,40.1
-34.039722,22.133333,18-04-2011,156.0,18.3,23.39,12.78,0.9
-28.735556,29.820556,19-04-2011,157.90001,66.8,25.16,10.94,3.3000000000000003
-27.802778,28.768333,19-04-2011,159.1,96.30000000000001,21.58,6.7999997,4.800000000000001
-33.38056,19.30167,19-04-2011,194.3,23.0,23.519999,9.51,1.2000000000000002
-33.31388889,19.07472222,19-04-2011,205.90001,25.400000000000002,26.07,12.4,1.3
-27.356667,27.286389,19-04-2011,182.40001,106.2,23.6,9.139999,5.300000000000001
-28.068333,31.55,19-04-2011,159.1,51.900000000000006,27.279999,16.75,2.6
-27.398611,26.614722,20-04-2011,191.90001,97.2,24.8,9.87,4.9
-29.160278,26.573333,20-04-2011,190.1,92.10000000000001,22.98,7.3999996,4.6000000000000005
-30.830556,26.921389,21-04-2011,175.90001,68.60000000000001,22.3,7.47,3.4000000000000004
-27.363611,31.783333,21-04-2011,154.40001,134.6,27.98,16.58,6.7
-27.044444,27.005,21-04-2011,178.7,111.30000000000001,23.9,9.53,5.6000000000000005
-27.902778,24.615556,21-04-2011,208.0,73.2,26.55,9.98,3.7
-28.760833,17.730278,25-04-2011,257.5,5.9,31.369999,17.01,0.30000000000000004
-26.861111,28.884722,25-04-2011,161.0,113.7,22.57,7.8799996,5.7
-26.970278,27.211111,25-04-2011,173.90001,116.5,23.71,9.4,5.800000000000001
-26.45,28.085833,25-04-2011,162.5,115.5,22.58,8.72,5.800000000000001
-27.01011111,26.69808333,26-04-2011,183.5,106.0,24.18,9.809999,5.300000000000001
-25.127778,27.628889,26-04-2011,169.3,135.1,27.17,12.62,6.800000000000001
-25.20639,27.558,26-04-2011,170.0,143.4,27.0,12.5199995,7.2
-24.69514,27.40906,26-04-2011,172.90001,141.1,27.74,13.49,7.1000000000000005
-27.169444,29.233889,26-04-2011,157.3,105.60000000000001,21.9,7.52,5.300000000000001
-26.98472222,26.63227778,26-04-2011,181.40001,109.30000000000001,24.35,9.98,5.5
-27.398611,26.614722,26-04-2011,191.90001,97.2,24.8,9.87,4.9
-27.495556,26.074722,26-04-2011,194.2,99.5,24.73,9.17,5.0
-34.065833,20.404167,27-04-2011,179.3,22.900000000000002,25.56,12.7,1.1
-28.75,30.442778,27-04-2011,161.1,63.1,26.23,13.29,3.2
-29.161667,30.629722,27-04-2011,137.6,92.10000000000001,22.68,11.62,4.6000000000000005
-26.880278,26.965,27-04-2011,175.5,115.30000000000001,23.93,9.65,5.800000000000001
-33.897778,20.012778,28-04-2011,196.1,23.3,25.519999,11.9,1.2000000000000002
-25.99136,27.84208,02-05-2011,161.1,63.0,21.789999,6.41,3.1
-29.380556,30.2775,03-05-2011,134.90001,90.5,21.99,8.33,4.5
-26.45,28.085833,03-05-2011,162.5,64.3,21.09,5.21,3.2
-27.902778,24.615556,03-05-2011,208.0,71.60000000000001,24.609999,8.0,3.6
-25.45963889,28.26430556,03-05-2011,164.5,37.9,25.07,7.8999996,1.9000000000000001
-25.57877778,29.12747222,03-05-2011,161.6,39.5,24.91,6.99,2.0
-25.81048333,27.90955222,04-05-2011,164.1,64.7,23.15,7.39,3.2
-26.006389,29.253889,04-05-2011,152.0,33.1,22.43,5.5699997,1.7000000000000002
-28.404444,30.013056,04-05-2011,160.6,73.2,23.609999,7.8999996,3.7
-27.802778,28.768333,04-05-2011,159.1,105.80000000000001,19.71,3.82,15.200000000000001
-27.356667,27.286389,04-05-2011,182.40001,71.2,21.4,5.87,3.6
-27.937778,31.209444,05-05-2011,154.3,22.3,24.84,12.28,1.1
-27.5275,30.858056,05-05-2011,150.3,39.1,23.3,9.2699995,2.0
-27.3,28.586944,05-05-2011,163.40001,89.60000000000001,20.539999,3.6499999,4.5
-27.398611,26.614722,05-05-2011,191.90001,92.2,22.769999,7.04,4.6000000000000005
-27.00222,28.76528,06-05-2011,161.6,78.2,20.609999,3.77,3.9000000000000004
-27.02314,28.59389,06-05-2011,163.1,80.4,21.24,4.33,4.0
-26.648056,27.089444,06-05-2011,170.90001,63.300000000000004,21.92,5.92,3.2
-26.970278,27.211111,06-05-2011,173.90001,66.7,21.859999,6.14,3.3000000000000003
-28.760833,17.730278,08-05-2011,257.5,2.5,29.46,15.759999,0.1
-29.7775,29.470833,09-05-2011,138.3,81.9,20.42,5.62,12.700000000000001
-29.744167,29.905833,09-05-2011,141.6,60.6,22.58,8.09,3.0
-26.861111,28.884722,09-05-2011,161.0,70.10000000000001,20.56,3.9499998,3.5
-26.970278,27.211111,09-05-2011,173.90001,66.7,21.859999,6.14,3.3000000000000003
-31.104278,29.399722,09-05-2011,134.1,107.9,23.08,11.94,5.4
-25.127778,27.628889,10-05-2011,169.3,49.400000000000006,25.3,7.9199996,2.5
-25.20639,27.558,10-05-2011,170.0,51.0,25.21,7.96,2.5
-24.69514,27.40906,10-05-2011,172.90001,42.6,25.09,8.01,2.1
-24.058889,31.237222,10-05-2011,154.6,27.200000000000003,28.75,13.429999,1.4000000000000001
-24.034167,31.123611,10-05-2011,153.8,29.8,28.359999,13.33,1.5
-28.747778,31.745833,10-05-2011,152.90001,90.9,25.56,15.339999,4.5
-30.733889,29.828333,10-05-2011,132.40001,100.7,22.869999,11.41,5.0
-26.98472222,26.63227778,10-05-2011,181.40001,76.5,22.51,7.04,3.8000000000000003
-27.398611,26.614722,10-05-2011,191.90001,92.2,22.769999,7.04,4.6000000000000005
-29.160278,26.573333,10-05-2011,190.1,90.2,20.619999,5.24,4.5
-31.396,29.2651,10-05-2011,134.5,107.7,24.68,14.469999,5.4
-33.501667,21.624167,10-05-2011,189.1,16.3,23.18,8.76,0.8
-32.502778,19.535833,10-05-2011,233.40001,24.0,24.56,9.73,1.2000000000000002
-31.5653,18.3306,10-05-2011,208.7,19.6,25.689999,12.36,1.0
-27.495556,26.074722,10-05-2011,194.2,106.30000000000001,22.58,6.68,5.300000000000001
-24.183889,30.823889,11-05-2011,152.3,27.5,28.81,13.15,1.4000000000000001
-28.801278,31.955389,11-05-2011,150.2,138.8,25.67,16.06,33.300000000000004
-30.398056,30.601944,11-05-2011,134.7,140.8,25.22,16.68,7.0
-30.27402,30.69602,11-05-2011,134.40001,153.9,24.91,16.24,27.1
-27.00222,28.76528,11-05-2011,161.6,78.2,20.609999,3.77,3.9000000000000004
-27.02314,28.59389,11-05-2011,163.1,80.4,21.24,4.33,4.0
-27.273889,28.49,11-05-2011,164.3,90.30000000000001,20.58,3.6999998,4.5
-27.4275,28.525833,11-05-2011,163.6,98.60000000000001,20.279999,3.57,9.8
-27.044444,27.005,11-05-2011,178.7,74.60000000000001,21.949999,6.25,3.7
-22.225556,29.990556,24-11-2014,179.5,10.5,33.43,20.279999,0.5
-30.568333,29.422778,11-05-2011,137.7,82.0,20.4,6.5499997,4.1000000000000005
-30.570833,29.150556,11-05-2011,138.90001,83.0,19.98,6.5699997,4.1000000000000005
-32.595833,19.009444,11-05-2011,218.5,31.1,24.769999,10.88,1.6
-29.140556,31.391944,12-05-2011,143.5,71.60000000000001,25.21,15.309999,3.6
-29.641944,30.6875,12-05-2011,139.7,145.5,25.019999,13.639999,40.5
-24.679167,30.8025,12-05-2011,143.3,42.2,22.67,8.29,2.1
-30.830556,26.921389,12-05-2011,175.90001,83.0,19.84,5.99,4.1000000000000005
-30.13573889,30.67422222,12-05-2011,136.5,155.70000000000002,25.269999,16.1,34.4
-26.73806,27.59194,12-05-2011,168.1,66.4,21.08,5.42,3.3000000000000003
-31.000833,26.353056,12-05-2011,181.2,89.10000000000001,19.32,4.91,4.5
-22.225556,29.990556,30-07-2015,192.8,3.7,27.55,9.16,0.2
-22.225556,29.990556,03-08-2015,192.8,0.0,30.029999,11.389999,0.0
-30.679722,26.7125,12-05-2011,180.90001,83.2,20.23,5.87,4.2
-31.031389,28.883333,12-05-2011,138.90001,74.2,22.43,9.66,3.7
-30.86013889,29.07125,12-05-2011,140.6,79.5,22.519999,9.79,4.0
-30.77586667,29.03221667,12-05-2011,141.5,85.80000000000001,22.25,9.45,4.3
-24.925278,29.324444,13-05-2011,162.40001,31.1,26.74,8.429999,1.6
-29.658056,25.973333,13-05-2011,186.90001,92.30000000000001,20.369999,5.71,4.6000000000000005
-30.534167,24.961944,13-05-2011,205.0,70.5,21.0,6.85,3.5
-29.803611,30.516111,13-05-2011,134.2,118.2,23.56,11.29,9.3
-25.447222,30.711667,13-05-2011,146.6,38.6,25.269999,10.33,1.9000000000000001
-25.99136,27.84208,16-05-2011,161.1,63.0,21.789999,6.41,3.1
-25.513889,31.224444,16-05-2011,149.40001,42.7,25.539999,11.719999,2.1
-26.861111,28.884722,16-05-2011,161.0,70.10000000000001,20.56,3.9499998,3.5
-26.970278,27.211111,16-05-2011,173.90001,66.7,21.859999,6.14,3.3000000000000003
-34.031944,22.053333,16-05-2011,157.5,20.6,23.49,12.4,1.0
-34.039722,22.133333,16-05-2011,156.0,20.8,23.58,12.809999,1.0
-33.38056,19.30167,16-05-2011,194.3,48.0,21.18,8.91,2.4000000000000004
-33.31388889,19.07472222,16-05-2011,205.90001,51.1,23.72,11.599999,2.6
-27.01011111,26.69808333,17-05-2011,183.5,71.8,22.4,6.85,3.6
-25.436111,31.982222,17-05-2011,148.90001,33.1,29.519999,14.139999,1.7000000000000002
-25.681111,31.783333,17-05-2011,149.2,32.9,29.13,14.33,1.6
-25.67386,31.57527,17-05-2011,154.8,33.6,28.5,13.78,1.7000000000000002
-26.98472222,26.63227778,17-05-2011,181.40001,76.5,22.51,7.04,3.8000000000000003
-27.398611,26.614722,17-05-2011,191.90001,92.2,22.769999,7.04,4.6000000000000005
-25.45963889,28.26430556,17-05-2011,164.5,37.9,25.07,7.8999996,1.9000000000000001
-28.338333,31.373611,17-05-2011,148.5,28.200000000000003,24.67,13.219999,1.4000000000000001
-28.068333,31.55,17-05-2011,159.1,33.2,26.24,14.28,1.7000000000000002
-25.81048333,27.90955222,18-05-2011,164.1,64.7,23.15,7.39,3.2
-24.768889,31.39,18-05-2011,148.6,38.400000000000006,27.91,13.259999,1.9000000000000001
-26.880278,26.965,18-05-2011,175.5,67.3,22.06,6.27,3.4000000000000004
-28.801278,31.955389,19-05-2011,150.2,138.8,25.67,16.06,33.300000000000004
-27.169444,29.233889,19-05-2011,157.3,58.0,20.23,4.18,2.9000000000000004
-25.447222,30.711667,19-05-2011,146.6,38.6,25.269999,10.33,1.9000000000000001
-22.548889,28.898056,20-05-2011,161.40001,9.8,28.07,10.46,0.5
-22.43772222,31.07805556,20-05-2011,172.0,20.1,30.21,14.17,1.0
-27.902778,24.615556,20-05-2011,208.0,71.60000000000001,24.609999,8.0,3.6
-28.760833,17.730278,22-05-2011,257.5,2.5,29.46,15.759999,0.1
-25.49037,30.6986,23-05-2011,144.7,41.2,24.8,9.87,2.1
-28.75,30.442778,23-05-2011,161.1,77.4,25.609999,11.57,3.9000000000000004
-26.73806,27.59194,23-05-2011,168.1,66.4,21.08,5.42,3.3000000000000003
-26.45,28.085833,23-05-2011,162.5,64.3,21.09,5.21,3.2
-27.356667,27.286389,23-05-2011,182.40001,71.2,21.4,5.87,3.6
-22.935,28.004167,24-05-2011,164.0,16.900000000000002,27.82,10.57,0.8
-33.980556,21.653333,24-05-2011,164.5,17.900000000000002,23.96,11.15,0.9
-25.127778,27.628889,24-05-2011,169.3,49.400000000000006,25.3,7.9199996,2.5
-25.20639,27.558,24-05-2011,170.0,51.0,25.21,7.96,2.5
-24.69514,27.40906,24-05-2011,172.90001,42.6,25.09,8.01,2.1
-27.363611,31.783333,24-05-2011,154.40001,45.900000000000006,27.49,13.88,2.3000000000000003
-27.169444,29.233889,24-05-2011,157.3,58.0,20.23,4.18,2.9000000000000004
-27.802778,28.768333,24-05-2011,159.1,105.80000000000001,19.71,3.82,15.200000000000001
-28.141944,26.417778,24-05-2011,192.90001,95.9,21.68,6.17,4.800000000000001
-28.116667,26.725278,24-05-2011,188.7,96.5,21.529999,6.58,4.800000000000001
-27.398611,26.614722,24-05-2011,191.90001,92.2,22.769999,7.04,4.6000000000000005
-27.671111,27.236944,24-05-2011,182.90001,87.10000000000001,21.699999,6.18,4.4
-28.69485,28.23487,24-05-2011,160.7,114.5,19.25,4.37,36.5
-34.092222,21.295278,24-05-2011,173.1,19.5,24.019999,10.51,1.0
-27.495556,26.074722,24-05-2011,194.2,106.30000000000001,22.58,6.68,5.300000000000001
-34.065833,20.404167,25-05-2011,179.3,24.8,24.189999,11.219999,1.2000000000000002
-23.23572222,27.717,25-05-2011,162.0,25.1,27.49,9.67,1.3
-28.75,30.442778,25-05-2011,161.1,77.4,25.609999,11.57,3.9000000000000004
-29.161667,30.629722,25-05-2011,137.6,132.70000000000002,21.17,9.84,50.300000000000004
-26.648056,27.089444,25-05-2011,170.90001,63.300000000000004,21.92,5.92,3.2
-27.273889,28.49,25-05-2011,164.3,90.30000000000001,20.58,3.6999998,4.5
-27.4275,28.525833,25-05-2011,163.6,98.60000000000001,20.279999,3.57,9.8
-27.3,28.586944,25-05-2011,163.40001,89.60000000000001,20.539999,3.6499999,4.5
-27.398611,26.614722,25-05-2011,191.90001,92.2,22.769999,7.04,4.6000000000000005
-27.044444,27.005,25-05-2011,178.7,74.60000000000001,21.949999,6.25,3.7
-30.679722,26.7125,25-05-2011,180.90001,83.2,20.23,5.87,4.2
-34.250556,20.9925,25-05-2011,179.40001,21.3,23.789999,11.3,1.1
-33.818056,19.694722,25-05-2011,201.8,43.1,23.109999,10.309999,2.2
-34.075556,20.145556,25-05-2011,183.2,28.1,23.39,10.76,1.4000000000000001
-30.398056,30.601944,26-05-2011,134.7,140.8,25.22,16.68,7.0
-30.27402,30.69602,26-05-2011,134.40001,153.9,24.91,16.24,27.1
-27.00222,28.76528,26-05-2011,161.6,78.2,20.609999,3.77,3.9000000000000004
-27.02314,28.59389,26-05-2011,163.1,80.4,21.24,4.33,4.0
-27.671111,27.236944,26-05-2011,182.90001,87.10000000000001,21.699999,6.18,4.4
-27.356667,27.286389,26-05-2011,182.40001,71.2,21.4,5.87,3.6
-33.897778,20.012778,26-05-2011,196.1,29.900000000000002,23.8,10.42,1.5
-27.902778,24.615556,27-05-2011,208.0,71.60000000000001,24.609999,8.0,3.6
-22.91028,29.61111,28-05-2011,151.90001,20.700000000000003,27.099998,10.95,1.0
-25.99136,27.84208,30-05-2011,161.1,63.0,21.789999,6.41,3.1
-26.861111,28.884722,30-05-2011,161.0,70.10000000000001,20.56,3.9499998,3.5
-26.970278,27.211111,30-05-2011,173.90001,66.7,21.859999,6.14,3.3000000000000003
-26.45,28.085833,30-05-2011,162.5,64.3,21.09,5.21,3.2
-27.01011111,26.69808333,31-05-2011,183.5,71.8,22.4,6.85,3.6
-29.380556,30.2775,31-05-2011,134.90001,90.5,21.99,8.33,4.5
-27.802778,28.768333,31-05-2011,159.1,105.80000000000001,19.71,3.82,15.200000000000001
-26.98472222,26.63227778,31-05-2011,181.40001,76.5,22.51,7.04,3.8000000000000003
-27.398611,26.614722,31-05-2011,191.90001,92.2,22.769999,7.04,4.6000000000000005
-29.160278,26.573333,31-05-2011,190.1,90.2,20.619999,5.24,4.5
-25.45963889,28.26430556,31-05-2011,164.5,37.9,25.07,7.8999996,1.9000000000000001
-25.81048333,27.90955222,01-06-2011,164.1,17.5,20.449999,1.77,0.9
-28.404444,30.013056,01-06-2011,160.6,26.200000000000003,20.52,2.02,1.3
-27.00222,28.76528,01-06-2011,161.6,26.400000000000002,17.38,-2.55,1.3
-27.02314,28.59389,01-06-2011,163.1,27.0,17.869999,-2.26,1.3
-26.648056,27.089444,01-06-2011,170.90001,25.200000000000003,19.01,0.12,1.3
-27.3,28.586944,01-06-2011,163.40001,31.1,17.199999,-2.86,1.6
-27.044444,27.005,01-06-2011,178.7,31.1,18.93,0.35,1.6
-28.058889,30.373611,01-06-2011,158.0,31.900000000000002,19.689999,2.25,1.6
-27.937778,31.209444,02-06-2011,154.3,37.2,22.08,7.3399997,1.9000000000000001
-27.5275,30.858056,02-06-2011,150.3,28.0,20.52,4.11,1.4000000000000001
-30.568333,29.422778,04-06-2011,137.7,93.10000000000001,16.97,0.55,4.7
-28.760833,17.730278,05-06-2011,257.5,6.300000000000001,22.92,9.059999,0.30000000000000004
-29.7775,29.470833,06-06-2011,138.3,63.5,16.23,-1.5,3.2
-29.987778,29.851667,06-06-2011,136.0,76.3,19.26,2.3999999,3.8000000000000003
-29.744167,29.905833,06-06-2011,141.6,64.0,19.74,2.49,3.2
-26.73806,27.59194,06-06-2011,168.1,22.6,18.08,-0.32,1.1
-31.104278,29.399722,06-06-2011,134.1,135.70000000000002,19.49,6.54,47.1
-31.396,29.2651,06-06-2011,134.5,134.4,21.43,9.55,35.0
-31.554722,29.245556,06-06-2011,123.700005,137.70000000000002,21.82,10.07,21.900000000000002
-25.57877778,29.12747222,06-06-2011,161.6,13.8,22.82,1.93,0.7000000000000001
-25.127778,27.628889,07-06-2011,169.3,22.900000000000002,22.609999,2.3,1.1
-25.20639,27.558,07-06-2011,170.0,27.700000000000003,22.449999,2.34,1.4000000000000001
-24.69514,27.40906,07-06-2011,172.90001,29.5,22.64,2.73,1.5
-23.658056,31.05,07-06-2011,156.40001,2.2,26.65,8.9,0.1
-26.006389,29.253889,07-06-2011,152.0,17.400000000000002,20.109999,0.48999998,0.9
-28.747778,31.745833,07-06-2011,152.90001,45.400000000000006,23.64,10.51,2.3000000000000003
-30.733889,29.828333,07-06-2011,132.40001,128.0,19.27,6.02,30.6
-27.169444,29.233889,07-06-2011,157.3,21.700000000000003,16.89,-2.2,1.1
-27.398611,26.614722,07-06-2011,191.90001,43.7,19.289999,0.53,2.2
